Income,Debt,CreditScore,LoanAmount,LoanPurpose,DTI,RiskScore,DefaultProbability,RiskCategory
94080.03526986405,12815.927344308026,724.1166531161705,50008.361673267056,Education,0.13622366645108236,0.2125579731193092,0.19197774704822962,Low
88027.82502611596,28949.243769444412,657.3954833583459,47848.57932568387,Business,0.3288646943265473,0.32810757051169576,0.2974517307165851,Medium
68694.6151071931,17050.50321707972,656.4978926120249,36034.3299586862,Personal,0.24820727491483305,0.26446715880583893,0.23547243810017054,Low
90179.38440986535,32477.42072673734,693.2939114826024,51726.9836315659,Education,0.36014240881405274,0.3388332029115926,0.30877895792648835,Medium
59543.495709248564,13265.093757561315,658.1640131979702,5000.0,Personal,0.2227798955965718,0.18909676666959052,0.17443495022421965,Low
70263.62786519983,22789.94162223802,676.6933692687089,17133.27795606022,Education,0.32434905960108307,0.25760813185311765,0.22935455180516776,Low
65292.72904341793,11646.529467402426,784.9860894583258,13970.448089770716,Education,0.1783740645862389,0.14007401454619295,0.14189611958097154,Low
76637.48278772645,41451.49127773388,667.6487149627002,35822.18985636015,Real Estate,0.5408775154130241,0.40644241449122054,0.385139944947073,Medium
121293.17133347018,8124.015809704872,662.0829923989389,9247.888905967817,Business,0.06697834445576158,0.11830859978136739,0.1291542992983503,Low
37654.696148165036,23098.207102270273,647.622909718242,36362.42724006229,Personal,0.6134216834835854,0.45086290455665534,0.43888573353116855,Medium
88725.20380749027,26337.768809320987,717.2095985749968,45558.0421599507,Personal,0.29684652927331484,0.2864065494595011,0.25578984866810983,Low
42745.682576206964,24137.99097451498,670.9387913390949,35428.04350125999,Personal,0.5646883970441177,0.41639835916960416,0.3969934674899452,Medium
65561.36268421133,18147.123411222918,647.5313480839287,29256.265354922518,Business,0.2767960071030244,0.26837005846702944,0.23900365547157376,Low
96779.01193934731,18701.793002665738,746.0652016136506,10181.899886488762,Real Estate,0.19324223948872715,0.15366778953605265,0.15037523623942728,Low
76285.60038190926,20438.114719791098,750.9801502256819,12297.235508119531,Personal,0.26791576152604935,0.19350053405255252,0.17762859042688955,Low
53445.104441413874,18529.979983715115,649.9788217130647,43744.28357945,Business,0.3467105205871109,0.3314395374360797,0.30094491297805814,Medium
60693.925814800634,29638.791167949097,586.6730024319692,36690.23505857999,Education,0.48833208216565016,0.4104854515181136,0.38993802302985076,Medium
88591.95497869351,42105.23001591351,730.3756844918461,24414.707209336837,Personal,0.47527148515957096,0.3286855036483958,0.29805594951392056,Medium
60392.66736565727,14425.082149921665,645.7685087119999,18731.35681351164,Personal,0.23885486068337816,0.22897184677624183,0.20503119018821256,Low
79329.1717916395,6301.970204209221,719.5312799581384,5000.0,Real Estate,0.07944076638996735,0.0957681667391701,0.11699918379412651,Low
75911.43679807628,19117.179516487453,581.4948091144082,8937.213719733418,Personal,0.2518353007510446,0.2385586157746098,0.21295460261403387,Low
61967.99304788366,45797.093376543184,724.6298669149654,53671.286307095856,Personal,0.7390443214960187,0.5211130156275074,0.5263667881551297,Medium
117878.8817865065,11963.25432030269,619.441403535961,5793.166434962997,Education,0.10148768073631416,0.14370379551950863,0.14412035415092073,Low
87678.38044636023,36391.16805444067,716.5382059533263,27842.197318316208,Business,0.4150529226153306,0.3103150185490061,0.27920169614628304,Medium
34497.14826684786,36777.0081407644,680.7136533918217,40111.65959792798,Business,1.0660883576891924,0.6730156203727504,0.7037205223372498,High
78729.08629538855,14464.117582920055,632.3030290301677,6176.159979965614,Real Estate,0.1837201250964762,0.1810466075563454,0.16871427536960765,Low
61764.27070463224,25689.830791852753,659.648184353661,27770.65712171625,Education,0.4159335243300469,0.33069107016598737,0.300158198179449,Medium
92048.66669592448,36283.966231285376,714.315922847835,39068.73306265983,Business,0.39418242038362816,0.3231171741355449,0.29226389866245844,Medium
59149.58523134599,16208.72259012513,685.2947226557617,25187.489828608755,Education,0.2740293533205607,0.24552093067428785,0.21884748400074883,Low
72705.27117066202,17964.196398976383,709.2206490236242,68026.04583500153,Business,0.24708244821491407,0.309280145533828,0.27816155563134626,Medium
85099.74557960914,14183.190860513561,778.8220292257743,5000.0,Education,0.1666654907592581,0.11845438212347345,0.12923630468859493,Low
92315.10388340242,9852.43269307133,601.7879194144474,40880.927948258184,Real Estate,0.10672611824729501,0.22272917875624126,0.1999904409555102,Low
50994.071858884476,13507.224549339928,760.8606287484312,22407.973939053034,Personal,0.2648783291265379,0.20871606700075224,0.189015539004361,Low
68309.97528318103,7760.597332377434,685.2177968761606,36578.802322550124,Real Estate,0.11360855131634358,0.18812030493521537,0.17373297883865513,Low
65501.09377678088,20340.83468259226,635.0607975838436,31619.607275488688,Business,0.3105419086879855,0.2943710638653782,0.26344395458760644,Low
61933.41534852576,12300.267689413582,613.4843187130505,14002.657043350051,Real Estate,0.19860470507228975,0.21078378943000362,0.1906054286269107,Low
110309.08480562194,22337.859117907476,670.5439804611483,28434.945886890106,Personal,0.20250244263443493,0.22145853175176886,0.19897589695613255,Low
83099.63421921911,4441.043537963727,726.082505596223,5000.0,Real Estate,0.05344239574205746,0.08045678413118534,0.10931900445637592,Low
49782.320913299096,23308.80232214457,673.6225439811233,34048.712508570905,Business,0.46821445634764974,0.3644555200211585,0.33676982876646555,Medium
93357.23894109552,28335.28961608925,755.5577465123674,29472.376989857883,Business,0.3035146490779105,0.24403463857312957,0.21757970627647427,Low
117443.12394025267,62.64357428544463,607.441215497422,34579.90252964653,Real Estate,0.0005333949931143994,0.155035485321466,0.15125102809044,Low
95649.30521102293,23740.565698475722,679.3955526076973,40871.77487630725,Personal,0.24820426709947271,0.26605901767610474,0.2369083270267787,Low
44612.60068091973,32276.68992473292,617.380327779344,30514.297603145664,Real Estate,0.7234881946377377,0.504873753308921,0.5060918901734298,Medium
65315.31854267497,7903.589813087945,698.1815941312484,27221.341296974144,Personal,0.12100667943499333,0.16852898908865138,0.1601173689939785,Low
100338.22298373246,36725.723868377034,724.344369504865,11783.974950080616,Education,0.3660192773628378,0.2509266346386866,0.22350319359483534,Low
60846.61068762439,24190.19009366045,658.9619103159473,14316.688545264236,Personal,0.39756018980002944,0.2948386801143265,0.2638978896243199,Low
83876.38856292456,12949.881442415912,549.7893071686433,42801.019302659966,Education,0.15439245375593197,0.26875498060023534,0.23935388122334658,Low
90492.68106858674,19442.30922342294,689.9474073398247,46545.03108558968,Real Estate,0.21484952146226183,0.25700397325296037,0.22882106006576974,Low
56461.39056843834,25583.269125217223,701.8369275866755,21428.34345531919,Personal,0.4531108580155685,0.3217049650054783,0.2908054969388585,Medium
73809.492878764,20760.053914124113,700.2147377480849,25690.041208799114,Education,0.28126536444605577,0.24487815131777263,0.21829855434231785,Low
20000.0,25387.55992446369,741.7891095911077,11430.78437509351,Education,1.2693779962231846,0.6957426458296236,0.7268528182764603,High
54512.2471733142,10793.264069206338,626.4473160175476,42591.352679011674,Education,0.19799704889968373,0.2630821770957896,0.23422806472035373,Low
69948.6369721368,21693.60824036078,714.0108052725225,34981.25235537668,Business,0.31013625396306393,0.27302681806668916,0.24326423278353845,Low
50044.33636070301,5862.855030950199,739.6253756238988,54118.26154695624,Real Estate,0.11715321767267889,0.20576888171005234,0.18676703329995856,Low
107648.22607863271,18887.739386512996,591.0706207996742,11825.153842303916,Education,0.17545797152956577,0.20276613316715278,0.18449738568834467,Low
46397.17244078735,10960.923585352102,695.9825912959489,19329.88151472674,Personal,0.23624119765790835,0.2111394472833669,0.19087992515587904,Low
66199.11026606032,12644.700574102335,654.7910084496165,28471.688837883587,Education,0.1910101287355996,0.22134573317899647,0.19888602050270554,Low
77614.81154572182,32360.931752104374,675.9238663449177,34697.34306588656,Business,0.41694273435220536,0.3393046887155519,0.3092823413285144,Medium
103825.4657813223,30913.10120594269,697.3838241769168,21764.985436785515,Real Estate,0.29774103080887704,0.24626501892145064,0.2194841708161457,Low
46282.75697641121,26091.38120907177,655.6385717943224,11905.583643194494,Business,0.5637386991092532,0.37427866797243126,0.3478265404805608,Medium
98263.27504309919,9076.87235327421,646.2145960419194,38221.11293385357,Business,0.09237298827352344,0.19455298022496786,0.17839858404535416,Low
75204.66122039175,16835.91550305198,681.7076208744012,35817.03043818373,Business,0.2238679787907471,0.24296536055136408,0.21667091773024147,Low
55369.82697904098,32130.976999791834,625.6377030568599,11255.888491544127,Personal,0.5802975872031224,0.3918472636234048,0.3680099482840754,Medium
84242.06948526541,21417.169136399047,625.7087435557407,45331.64201658244,Real Estate,0.2542336538888693,0.2969417308991028,0.265945603556274,Low
78981.1939114694,43193.29539981694,713.9686641478252,42552.980637949055,Real Estate,0.546880760605273,0.4065574012910669,0.38527610242675026,Medium
62995.66245682411,23933.17839394372,622.5602982420672,27014.44745871689,Personal,0.3799178778435263,0.32426066975376144,0.29344793757925525,Medium
76396.04169980038,21920.491164900315,713.3156250454606,26193.967935640547,Real Estate,0.28693228964711653,0.24409562479644148,0.21763162184753904,Low
67293.7280627648,16908.835357974986,703.1295646426976,33310.86656673861,Business,0.25126911295810705,0.24409291385628454,0.2176293139232371,Low
77270.34690502496,21335.409047822825,593.7096635604702,12074.453946156127,Real Estate,0.27611379917896245,0.252661220342804,0.22501198482199006,Low
88242.61349042093,18475.301636194563,646.1217673832173,25450.472187461233,Personal,0.20936938408108374,0.22754265969197587,0.20386890471275346,Low
106720.33632290704,27081.086766885906,739.7054701523687,5000.0,Business,0.2537575095804217,0.17580623591290426,0.16507130134690523,Low
50243.690023463016,29567.02316794584,630.9417234430159,38146.83468254403,Personal,0.5884723664631022,0.4478445384402806,0.43517263833228625,Medium
117660.66749312534,12140.105394920505,656.7797868845306,5000.0,Education,0.10317896076554067,0.12978484971764187,0.13574664094088287,Low
35958.24400954996,6687.670464422219,703.1030446625948,47551.29742643499,Business,0.18598434513782364,0.23994075165851303,0.21411516418489518,Low
71964.29809928834,1637.9462689670327,719.1695254641297,20048.198590503245,Business,0.02276053977080658,0.09765212866730516,0.1179758642993867,Low
86766.34412969153,25079.913269125434,667.4230556977752,21824.99527103235,Real Estate,0.2890511697904195,0.2526144969557067,0.22497124894611017,Low
80619.83735470065,8966.333938261263,650.1244902654179,15583.991408732416,Business,0.11121746498708941,0.15732101286439146,0.15272389532353947,Low
62546.00960358812,0.0,751.1184930849254,20679.416891168854,Personal,0.0,0.07625818916412874,0.10729165480800892,Low
70837.5549928545,23885.78604530964,766.9449831898789,46277.970177220544,Real Estate,0.3371910005606354,0.2904649759795074,0.25967179141531216,Low
65139.98130682334,44929.99517432791,728.9429025390898,5000.0,Education,0.6897452881157266,0.3975986784558316,0.3747232477727402,Medium
63212.704861115766,19939.290884601065,684.2659071282512,44154.480791322814,Personal,0.3154316988714461,0.3045191967378094,0.27340718714255646,Medium
91992.04194042049,28384.90774451642,639.5867139179537,30070.35221652562,Education,0.3085582964111197,0.28868336537345096,0.2579629560190032,Low
82140.30971930095,20818.29358547565,638.4777796721718,6894.675282141765,Education,0.2534479557797901,0.21516822974635325,0.19401043472289572,Low
61141.80809478692,19011.103468088575,706.1257052632878,8870.314104261432,Education,0.3109345971354992,0.22398708962452382,0.20099863263626394,Low
92991.99750866502,29190.764829877684,700.9199110444342,50145.89540812305,Business,0.3139062028123192,0.309861394206723,0.27874546961350105,Medium
81145.99041753219,17097.254558113487,750.0799296473215,10817.396800859033,Personal,0.21069746601329917,0.16224943379166595,0.1559399253953966,Low
91257.2423767792,22673.92314071903,712.522504626807,7699.74234106061,Personal,0.2484616294573515,0.18815176836604156,0.1737555628486606,Low
87592.57683847225,23216.978061960137,604.845984912009,42059.71813547094,Business,0.2650564568362238,0.3031726111906976,0.2720716952050038,Medium
58420.09978155856,13319.095463569513,732.597380886146,30078.293144288713,Real Estate,0.22798823544245203,0.21558692252057546,0.19433800018800712,Low
63796.37919606061,29920.423495365227,630.0969686342794,10931.116351954017,Education,0.46899877191169487,0.33397445325942154,0.30361806223379945,Medium
89945.87210246523,18250.402433045914,660.8014364023825,28249.374631069284,Personal,0.20290428016813578,0.22472685296889502,0.2015933128878839,Low
87207.4053086693,12442.548405071553,692.5100103125848,9613.709745395841,Business,0.14267765863496729,0.14615095105089249,0.14563621523166453,Low
74581.96812071704,25365.098435704036,779.7833744891982,41512.32097633908,Education,0.34009693059652896,0.27785544566651976,0.24773616613648405,Low
77346.54766617564,11015.320182089627,835.4959278002681,40920.564473097,Real Estate,0.1424151499253887,0.1581677882146761,0.15327256193982308,Low
100553.29791576849,20281.811573691284,710.3361529568091,32980.092982329144,Real Estate,0.2017021022093274,0.2161043595551541,0.19474339805408875,Low
63168.5722232834,19908.810033557966,670.8401690639806,30424.91591870525,Education,0.31516954290475074,0.28166748479661624,0.2513053337919886,Low
85941.94762340076,30858.955658315783,706.7252824240275,51417.8218730106,Real Estate,0.3590674462433678,0.33293691424746014,0.3025223251796774,Medium
70956.14695132212,24746.982328799528,724.3827712936918,24995.29491082338,Personal,0.3487644607559743,0.26870831268421325,0.23931140116298028,Low
70646.3759354556,19749.73041254856,663.9666187221404,7271.888118687981,Personal,0.27955758736431774,0.21998141037054408,0.19780136238846843,Low
96975.5370397438,28177.66299200287,769.7605677956161,31742.108692484602,Personal,0.29056465013908334,0.2370863420560581,0.21172340800578687,Low
91508.3269797606,33902.075490173134,691.50353795957,56290.70574305671,Real Estate,0.37048077053874495,0.3537617245344612,0.3249333423304825,Medium
91270.19272001277,25578.10306351862,704.8871544545697,9778.607602212218,Personal,0.28024596312603295,0.21089649519523984,0.19069238219441503,Low
101109.57614308658,20103.526198433807,713.296212602723,19578.058499590214,Business,0.1988291017062917,0.18681906340430637,0.17280099549553946,Low
75420.07683265518,6881.637676498405,701.0793305307228,31246.69057152179,Personal,0.09124410853846827,0.160675671695552,0.1549070133664209,Low
88639.05942589928,9348.863369246274,721.9470250234806,24191.427264913913,Personal,0.10547114815745266,0.1463135962473257,0.14573743110082352,Low
68794.66486813087,16947.752956453325,649.1373406726539,10265.446294340281,Real Estate,0.24635272210337303,0.2145999569323716,0.19356651578079306,Low
81483.32704976884,13904.877978407168,652.0849123026985,41827.86784345706,Personal,0.17064691001036655,0.23883157458526266,0.21318343845194043,Low
72397.1389126463,18130.28697014554,624.9922883514153,59800.61083025889,Education,0.2504282246846988,0.32422982046707355,0.2934159577218017,Medium
76939.91929985436,20566.49924897107,701.9750615310113,27941.97188535861,Business,0.26730596335587786,0.24178102137888746,0.21566754646126185,Low
86903.14050873827,25296.927543567308,718.9468251756057,11438.975653959995,Real Estate,0.2910933643534281,0.21467869518736143,0.19362797782004904,Low
58635.58633533055,19295.012219409087,702.8886433075943,5000.0,Business,0.32906658610119477,0.22645494835379942,0.20298761380818733,Low
116847.7455137092,24865.01643826202,763.7246216673768,28869.639718317714,Education,0.21279842695248855,0.1945886264420408,0.1784247093237434,Low
54879.65237000596,20644.744148101203,679.7201990585477,41558.16014974387,Real Estate,0.3761821231831349,0.3313061351645089,0.3008046077151943,Medium
50716.227744245356,245.33433646128833,713.4370827796256,32127.516197430727,Real Estate,0.004837393224481799,0.11487240567311685,0.12723417725674366,Low
98162.21747000136,10606.646061812457,625.4149561930343,24963.942386217193,Personal,0.10805222554241785,0.18321930712257237,0.1702433664684165,Low
90833.25387925871,18559.124442783846,660.6450148762799,16160.925223160408,Business,0.2043208147916159,0.20131342906226526,0.18340703369781972,Low
87482.3963410431,7903.052571588925,714.7768878782889,8617.545509228654,Education,0.09033877559525814,0.11013028309433735,0.12462440578636508,Low
87566.9101852856,25999.287299962045,722.4551055371572,37521.26989487323,Education,0.2969076703168963,0.26851222005272735,0.23913296184637328,Low
74755.0645430617,35307.508323436974,665.3016526167909,38706.57432078378,Real Estate,0.47230924806570845,0.37875542469202506,0.3529212915487851,Medium
57054.91257028337,32187.61851697317,676.4200374070966,5000.0,Personal,0.5641515702494977,0.35333930133400887,0.3244702175856047,Medium
76516.09116387453,17865.57129069792,604.1063126659595,48847.58467271026,Real Estate,0.2334877673303413,0.3012250603049584,0.27014743184455176,Medium
61456.76576975777,34907.261368499516,662.1485399596695,33611.06831341002,Real Estate,0.5679970452606703,0.41752117456550714,0.3983381935422168,Medium
94502.39466835503,21486.674572021115,724.5191581759893,45993.9196771869,Real Estate,0.22736645613506468,0.2499584233597923,0.22266415532250775,Low
72058.85236995723,16629.140288819606,708.7602508053283,5000.0,Real Estate,0.23077165042046419,0.17523514845541036,0.16467813335985138,Low
58490.05606414977,13865.973364590602,705.0332860690605,5000.0,Education,0.2370654825391671,0.17969746383344454,0.1677703030259995,Low
68572.28316694013,16975.303135118716,682.488684359048,22765.460353490547,Education,0.2475534188323891,0.2284292709376293,0.20458936260930807,Low
83258.62908551248,16118.231814587713,680.3531579314089,32541.766403427915,Real Estate,0.19359232780584404,0.2217550527339865,0.19921230664914566,Low
63725.508943920504,21704.162223754876,646.9839430263277,51945.412343904456,Real Estate,0.3405882916189009,0.34583769648796725,0.31630358486898963,Medium
58555.59208867137,21605.739810498646,714.9414210101268,35591.18370722697,Personal,0.3689782485297192,0.3033392254404453,0.2722367151972591,Medium
79873.74422983825,20030.460201534144,701.0486472194694,21359.7808478195,Real Estate,0.25077652731410843,0.22067889103993932,0.19835531278469876,Low
79899.33142217445,24369.381697463497,704.60094239964,9604.461885011619,Education,0.30500107151960804,0.22302677397701312,0.20022861487638782,Low
64861.1364925774,31906.462747863414,653.698257866621,43450.008590787256,Business,0.49191957577731826,0.4021427728820145,0.3800617502818404,Medium
65579.23388763354,29495.54135441324,572.3328540064377,10529.418613739277,Education,0.44976953230274463,0.3439437725530493,0.31425929771414624,Medium
79640.99874715273,5151.020315500964,734.8576355876847,49427.028321584825,Personal,0.06467799747030571,0.17183153693561026,0.16235048117850656,Low
46038.313170053516,0.0,656.0581271995798,20734.23025590236,Education,0.0,0.10991853326489423,0.12450894938924541,Low
46850.72451246889,29343.199112392736,636.861211797844,48858.731089267756,Business,0.6263126006639089,0.4860992171700744,0.48263101306630346,Medium
60631.11557495128,6331.213015845789,714.6739455956997,35183.96935088917,Real Estate,0.10442184604073858,0.1703409985707242,0.16133951739791877,Low
70731.05696576305,17752.345981073166,660.3993680040435,22945.067658363125,Business,0.2509837508813997,0.23829988087364604,0.21273785689378424,Low
81218.15131196009,8298.869739406406,732.996819202331,17209.0544226081,Real Estate,0.10217998815967046,0.12680334320658165,0.13400717454138042,Low
104507.12433899104,1980.1956241998014,710.8502974788348,19886.381839808804,Real Estate,0.018947948637229903,0.09835839771158497,0.11834382348203566,Low
92153.19246404039,25414.62728204788,714.1784661600238,31424.750385628562,Education,0.2757867264551368,0.24867987594234653,0.22155963152588493,Low
71801.22940073146,27591.55160302647,611.7022144399733,26157.34744326575,Education,0.38427686870143457,0.32855823002314055,0.29792282657737706,Medium
74619.67584194623,14234.895992732807,740.5971992693201,16092.828878969423,Education,0.19076598540690648,0.1661814036604556,0.15854514539841819,Low
54949.41270724383,0.0,693.0625265616928,22515.528845235516,Personal,0.0,0.10042075419810885,0.11942398149266971,Low
74629.7372801522,14537.555517475172,661.5361430376898,26178.655445787248,Education,0.19479574828064466,0.21627184043035924,0.19487475204377855,Low
69226.82722159724,23918.040054025463,687.1694233671126,5000.0,Personal,0.34550247373699605,0.24022085215069358,0.21435092089313845,Low
81454.37120676179,5210.884312258713,591.188238355084,31872.521721830482,Education,0.06397304693484812,0.18707689455046717,0.1729853461973128,Low
58455.38112895354,21833.599197791555,700.4326405740335,10304.181629247898,Real Estate,0.37350879895259387,0.2601512425321927,0.23160976984555223,Low
85386.93028482345,19846.901508270046,628.5314245908964,7700.013951913825,Personal,0.23243488719019573,0.2097828510550797,0.18983452508692353,Low
105654.77826005155,25792.914996010884,612.3664857078232,5000.0,Business,0.24412445343954006,0.21593287882289125,0.19460897656791137,Low
72824.79703086284,21195.803684141534,603.8820406891055,5000.0,Personal,0.29105201179151713,0.24239116800548607,0.2161840410131809,Low
83034.23444197883,10269.310591184445,735.6344187494963,5000.0,Personal,0.12367562199131552,0.1122021337899532,0.1257589310990577,Low
88802.87983422226,31965.715016644914,648.5368303153606,14364.685635542643,Business,0.3599625944149413,0.27981531660254627,0.24956691386233779,Low
66975.59056228328,18414.7042697303,756.686385495825,54298.887062898524,Personal,0.2749465008838665,0.2790052414515568,0.2488091159556581,Low
79481.84963620834,19726.954604900682,653.2099268473851,17111.80486157194,Real Estate,0.2481944581711643,0.22777615874494309,0.20405846215079762,Low
75251.8480156359,10667.320409268039,594.6321021203527,27666.25159402047,Education,0.14175492948759974,0.21633981424230458,0.19492808254767569,Low
76953.52197097664,15567.177488084897,624.173778002567,31007.22079759493,Business,0.20229324258811868,0.24286443535893143,0.21658528252047896,Low
59539.80432289067,11151.972859730991,741.790581000347,26965.977793237733,Education,0.1873028134129004,0.185774921939862,0.17205601762545555,Low
75490.20348517885,18270.53940076577,672.2050911031666,23838.348089110095,Real Estate,0.24202530338062825,0.23144049218506374,0.20705038071439635,Low
84959.965824909,37117.084801423436,652.58563517547,7070.593546011329,Business,0.4368773508915567,0.30225552071116457,0.2711645021207581,Medium
104022.87215590084,6280.988570686437,688.0009112926393,46763.913224188174,Education,0.06038084164099039,0.18089439622441061,0.16860756425907908,Low
94185.41652170414,3864.386021232589,705.0891368083772,52107.94965456828,Education,0.04102955811998854,0.1758756889073506,0.1651191679330314,Low
118063.64915023113,34711.70327493609,735.8699407951231,5000.0,Real Estate,0.2940083889052665,0.1972853918190604,0.18040987222447463,Low
59653.048742239014,17906.763228481337,752.4249614946464,9639.571136704308,Education,0.30018186171601235,0.20380832201565724,0.18528270379835154,Low
92446.41273441356,13309.272613400834,662.0115677105457,20802.84486434491,Real Estate,0.14396743172324739,0.17993826404541502,0.16793847703194376,Low
78666.84011476704,30399.046873960764,613.6976156958981,10531.93307634713,Personal,0.3864277099424815,0.29767856264302983,0.26666543953655086,Low
118796.05866435345,13943.844602631358,659.3267419438362,32589.48330183798,Real Estate,0.11737632341850933,0.19116357233275316,0.17592813714399086,Low
58834.03429289697,38260.09713546936,693.0140253291443,14075.916963900805,Personal,0.6503055178061876,0.40871140742060924,0.3878299903940585,Medium
58205.56315638448,26779.25871339269,631.8120536894695,57475.84101709904,Business,0.46008074247891395,0.42199956373619524,0.4037167755951752,Medium
63012.14709111956,15120.885918542974,632.1424542552479,42858.228915153944,Education,0.23996779377597172,0.2825912532164416,0.2521753712299405,Low
32522.08551380386,41573.082132655036,697.1893940774943,28188.61045948322,Real Estate,1.2783030816092504,0.7494619167550642,0.7768337898148374,High
64484.899566384775,13942.850769966615,677.5673824214774,40404.79394979598,Real Estate,0.21621884912161451,0.24977758337046602,0.2225076912758193,Low
59817.34676892604,27420.95372009307,681.6398497705793,41588.50636535963,Education,0.45841140072661546,0.3718039425867637,0.3450249777921379,Medium
78007.87572952415,22992.92580406492,642.0752332649965,16540.78767912635,Education,0.2947513387467188,0.25384245652043685,0.22604358650038972,Low
81835.11951554319,33017.41289398798,668.4799642897117,12756.74133187053,Business,0.4034626342510184,0.2913106947458226,0.26048553199144586,Low
112523.41678431773,35615.11196726853,633.7883427865847,26172.14594454471,Business,0.31651289113922615,0.28691073412226087,0.2562700305269158,Low
94008.476763721,20320.041490657666,724.5099205562393,37924.54186746916,Real Estate,0.21615116200350365,0.22821528101095861,0.20441530200413713,Low
63461.92688675194,12465.821296538164,731.7624667361877,27085.905979801264,Business,0.1964299211838221,0.19411766664462382,0.17807978226596344,Low
57031.70657303284,24599.721429391164,587.6906068880953,5000.0,Personal,0.43133412811152,0.31824684985996166,0.28725246921429987,Medium
84838.38343013011,13222.846302478938,633.5244569903795,12957.633340737366,Business,0.1558592439867599,0.18024802150177957,0.16815500836448005,Low
48595.335859587154,40133.87247526623,605.173537245496,23890.40704608433,Business,0.8258791047607998,0.5471297062682758,0.5586410211996075,Medium
111629.17531708707,21365.353310827373,647.4988032796551,23865.015935112548,Real Estate,0.19139578206269325,0.21489893350875225,0.19379997168436877,Low
98588.80241442574,16346.784486878913,675.8281015104819,54588.13265184712,Personal,0.1658077194016814,0.2535525597655413,0.22579010308334735,Low
65616.4869579059,21846.803058649086,607.5177390150735,5000.0,Business,0.3329468563695613,0.26205540265004884,0.23330848303171237,Low
40737.30941818245,6528.737104703036,633.9070093437343,32583.83862753812,Personal,0.1602643178439526,0.22156795052632278,0.19906310959442872,Low
102077.44748330826,10283.859614893485,629.802131395925,47336.69662492434,Personal,0.10074565801202175,0.2227631170572978,0.2000175920052563,Low
72709.20309494765,32004.139079444256,690.3633664699472,59071.74618134194,Personal,0.44016627493016947,0.3945689710736696,0.3711806494375086,Medium
99756.32623946923,13431.057210286042,683.4672168518125,18934.038652240582,Education,0.13463865116728765,0.16396367929336764,0.157071423081837,Low
43111.44682411266,9530.890173180604,643.9131223331374,32371.441790802997,Education,0.22107562782722204,0.24801724255410967,0.22098873362554397,Low
63012.499540924546,25366.52752527286,688.84104360697,33546.405357979704,Education,0.4025634232902971,0.3252541540292362,0.2944789197773549,Medium
75104.87399436366,31857.041546629967,652.6659957706368,27932.225973299363,Education,0.42416743218317254,0.3375954636485485,0.3074596420429669,Medium
75939.61187529484,27189.533106650666,666.4172444836973,23517.32198141041,Real Estate,0.35804150739274637,0.29084931137083025,0.26004138969254925,Low
65998.69057041513,29960.476858058166,763.6726045149269,31539.630842500686,Business,0.4539556254694602,0.32052556694387496,0.2895908174277887,Medium
87456.99864694997,12432.049114305391,747.0230525895174,5000.0,Education,0.14215042028244762,0.11742001510962943,0.12865541111611314,Low
53647.59141234811,5781.893332581563,615.0209381536201,35231.04235093947,Real Estate,0.10777545049768515,0.20728359648473793,0.18792007623425508,Low
72152.41029957413,35013.33651955487,721.4866208939587,26892.668554929507,Business,0.48526911816501755,0.3417775594062647,0.31192990777626345,Medium
77405.91263423797,16773.201611578643,720.5698277245796,21662.87654832602,Education,0.21669147796029686,0.1973527293504783,0.18045966094230506,Low
85288.77668117498,17491.669835449527,622.5868355623691,55702.93293579337,Business,0.2050875920150266,0.2942131316806168,0.26329075643007455,Low
89232.2975617778,33281.941418490576,720.938882187743,14875.989718141716,Education,0.3729808861578246,0.26179340527246286,0.2330742401647301,Low
52507.15816324262,25562.300094006598,756.8965959206276,18953.86016402454,Real Estate,0.4868345762407184,0.3141850334175985,0.28311244854136103,Medium
44317.716585287555,24558.877720816075,623.8727596877793,54873.29953307101,Personal,0.554154853027086,0.4666336398075276,0.4583885188602228,Medium
100553.53643797018,41650.02344901084,634.1248589492868,12519.080427252151,Personal,0.41420744535130355,0.30833310978334894,0.2772117894102946,Medium
81646.28023959184,13564.81769619857,730.8830733421751,16748.27075595192,Business,0.16614128232654904,0.15860845090735187,0.1535587266450486,Low
60030.26926886893,29278.401280812373,693.5747655412824,22794.61864853725,Real Estate,0.48772730219945637,0.34466179467635005,0.315033483376017,Medium
106023.03951045046,20570.131248970843,707.5738137619761,37611.01723194324,Personal,0.19401567191387012,0.22249793615188881,0.19980551766936708,Low
77313.49268585717,22685.922788632568,697.0294608200248,28117.0376102997,Education,0.29342773170021935,0.25693754313422973,0.22876245339288664,Low
98585.94368127652,35284.68426412532,699.5347960464072,5610.619792716061,Personal,0.35790786137016606,0.24328053637178318,0.2169385026488166,Low
76350.36962820218,25078.357562896235,613.6763935844458,17017.471553092157,Business,0.3284641277444822,0.2816753386545034,0.2513127224187691,Low
116214.95849763975,25382.96079049633,732.3658853310724,15889.68350181683,Business,0.2184138868062483,0.1825042332310852,0.16973890306785236,Low
110106.81684886408,30725.07337309802,738.4794996213886,23841.684321654317,Real Estate,0.2790478759845739,0.22656748323981138,0.20307866054043897,Low
70020.71703041853,16350.472704571146,668.5304627965986,31387.654879447437,Business,0.23350907271441027,0.2435779180702417,0.21719119930652456,Low
94431.4190190871,11607.903326609936,677.8261525093069,31273.086338319583,Personal,0.12292416493565209,0.18477549543529806,0.17134532852498888,Low
